,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,MFCC_21,MFCC_22,MFCC_23,MFCC_24,MFCC_25,MFCC_26,MFCC_27,MFCC_28,MFCC_29,MFCC_30,MFCC_31,MFCC_32,MFCC_33,MFCC_34,MFCC_35,MFCC_36,MFCC_37,MFCC_38,MFCC_39,MFCC_40,MFCC_41,MFCC_42,MFCC_43,MFCC_44,MFCC_45,MFCC_46,MFCC_47,MFCC_48,MFCC_49,MFCC_50,Label
9820,-488.3279,121.88365,-14.635837,40.873417,-18.428234,27.120653,-18.23204,15.042207,-2.3428078,8.942862,-6.587415,10.101568,-8.192867,1.514732,-3.5151687,-0.50759715,-2.489671,-1.4636531,0.3312454,-0.84536296,-0.5036827,-1.2676382,1.3516527,1.3147433,7.0039268,6.9075084,8.084763,7.0942254,5.6969814,-3.1896987,1.2400517,2.7302413,3.8245938,-0.77671355,0.42989507,-0.43998855,0.3022023,-1.2422224,-1.9066446,-1.2474701,-0.90948343,-0.28806174,-1.6883092,-2.9503512,-3.9206042,1.3850378,3.2334177,-1.6055079,-0.26795468,0.86496395,sad
9823,-511.96817,125.76816,-12.799376,42.82566,-20.583666,23.30285,-14.238609,19.588865,-3.3631115,7.388241,-1.3635615,5.431411,-5.060084,3.225964,-6.5841055,-1.8567039,-1.66888,-6.4602346,0.36369717,-0.454704,1.999404,-1.0858814,4.9862432,-0.5831686,4.908483,3.5511084,1.8107381,8.967948,7.268347,-1.18874,2.577301,4.4522877,4.058352,0.6524631,0.89827025,1.484623,0.31196445,-1.8364632,-0.7987647,4.111748,0.2726195,0.18374367,1.6472558,-1.0656284,-2.5825484,-0.50789547,1.5641267,-0.96691,-1.3782675,-1.863729,sad
9824,-353.8304,107.77604,-27.814356,20.271154,-33.9815,17.308195,-22.496704,0.8129362,-9.664945,6.268809,-7.7876954,4.5659204,-5.048004,1.0324291,-9.028238,3.283263,-1.6411736,-1.603162,-0.72500646,-1.6494498,0.67323154,3.9521883,7.0734744,9.304729,10.790055,4.5063596,5.0734954,2.9120193,-0.43872222,-3.8313658,1.8371356,2.912651,2.1991134,-1.5549035,0.5752193,0.522632,1.0556467,-2.3807218,-3.2467158,-2.680575,0.5657921,-1.0531878,-1.0336604,0.47381625,0.28269768,1.9379022,1.7340056,0.075248264,0.6506774,0.24596626,sad
9827,-474.11987,123.86674,-13.34361,35.260025,-21.355162,15.450627,-9.170303,3.824404,2.7649329,2.199568,1.324967,0.8533175,2.690658,0.6898097,-3.8072968,0.06243039,-2.483588,-2.0459485,1.3916025,-0.6765254,0.59784067,0.99664783,5.2452254,7.7085085,7.699912,1.6440363,0.28201565,2.8574965,2.5300882,-1.0368592,-0.7224306,1.6155164,-0.24912098,0.987085,-0.3041064,2.166626,3.8149476,0.8661138,0.20201929,-0.64824873,-0.9816125,-0.096232444,0.1749626,-0.12964243,0.04292503,1.5174824,1.944085,-1.0423253,-0.1632833,-0.9645075,sad
9828,-489.05045,117.09678,-6.0230026,32.894905,-13.448351,19.306574,-12.8157425,12.265441,-1.1257339,8.670371,-2.2469828,4.8578286,1.0178384,0.5528828,-5.820917,-0.7269518,-4.137711,-3.9156241,-0.35576704,-3.5991855,-1.4687924,-0.31412387,3.1574316,4.8772945,6.141185,4.140171,4.9087744,4.8073645,4.171233,4.706798,4.7544365,3.5465693,3.23408,-0.11559877,0.18026687,3.5619056,0.34564093,-2.2736812,-0.6426996,0.33030307,-1.4560878,-0.9612827,-2.8674812,-4.9551983,-2.396382,0.3031919,2.5162327,0.43096024,-0.2797831,-0.5728879,sad
9829,-499.35117,126.062355,-7.1596913,37.35401,-15.226708,19.561813,-12.61646,12.736635,-0.031654496,9.997598,-0.81398183,3.4971666,2.4979181,0.14439999,-4.204004,-2.7454355,-0.954009,-5.1217785,0.07703065,-3.3481054,-1.3035842,-0.71666574,0.8777184,0.27606967,1.8611132,0.720844,3.2417233,3.9342322,3.0017676,0.9983598,1.1861175,3.3762333,4.8230195,4.953732,3.9650235,6.1789203,3.4718862,2.1451101,2.0321448,1.8976046,-1.0454931,-0.33112177,-1.6848822,-3.163163,-1.5879823,0.13335131,1.6679415,-0.689954,-1.1890085,-2.2367535,sad
9830,-517.83484,123.64554,-5.828948,38.0638,-14.281509,27.379604,-13.094994,20.26478,-7.267495,13.824376,-3.8198142,7.679822,-1.5041213,4.8963804,-3.802763,0.033004254,-2.2738469,-4.046418,-0.78381705,-2.7376564,-1.423393,-0.028535025,1.1229724,-0.4149216,3.5593112,-0.7313175,1.7847475,3.305085,3.134073,0.5061735,2.4553392,3.336226,5.7289267,4.1779237,5.296914,5.6539254,2.8759525,-0.15047735,0.051880907,2.0174415,0.2454201,-0.20396441,-1.4739771,-3.2495382,-2.1159368,0.029227685,2.1656108,-1.0010071,-0.6393711,-0.42757002,sad
9831,-522.7978,118.71504,-6.7737207,42.307823,-15.474778,25.887774,-12.683501,19.451948,-7.429971,14.37741,-5.4853377,8.523453,0.60007536,2.5057795,-3.871749,-0.37560982,-4.6619506,-2.8839536,-1.011511,-2.4801235,-3.2680035,-0.5438185,0.40292975,0.9779933,2.3343608,-1.0019202,2.6404932,2.504537,3.3777978,-0.68836766,2.6512122,2.5815763,4.362426,2.700406,4.592583,5.6606464,4.0952587,0.96995264,0.085632324,1.3495809,-0.11869399,-0.18945952,-2.2788801,-2.538318,-2.32908,0.9708401,2.8897643,-0.21229453,-1.0736918,-1.8909402,sad
9832,-508.4849,125.66391,-12.098072,40.214367,-15.397694,20.339956,-12.24623,16.54825,-2.4555464,10.168327,-1.6092463,-0.49166968,3.3967383,1.1731272,-6.26073,-2.1858518,0.69598985,-6.3163037,-0.648141,-1.0915662,-1.4862955,-1.3229932,4.016851,3.2092252,6.7076397,2.1884637,4.448327,4.5681915,4.5858064,0.3490425,2.014987,2.690676,-0.97518504,1.279304,2.3170476,5.406817,0.4950808,-2.1728067,-1.2975531,1.611788,-0.7460881,-0.6729464,-1.3920151,-2.8081243,-1.9145164,-0.39681756,2.8630655,1.3943372,-0.39755142,-0.92647207,sad
9833,-487.87784,120.43607,-10.15983,37.378407,-13.4893465,20.989021,-16.132195,14.386715,-2.2920904,9.152799,-2.7642229,5.9675465,2.1581643,0.5729985,-6.407098,-2.2203722,-0.58877563,-3.3337626,-0.7495042,-2.102975,-1.564836,-0.6760706,3.3978581,1.9366064,4.0597405,0.23991525,2.9450715,3.193049,3.2212076,1.5010201,0.63206244,2.3205302,4.2547836,5.8554273,7.429406,6.9651914,2.0857694,-0.043743294,-0.0468981,0.63379973,-1.304111,-0.8588021,-1.5064358,-3.0534542,-2.14846,-0.40957284,2.3233154,0.31317228,-1.8592818,-2.0599914,sad
9840,-415.21225,107.29813,3.4233284,35.693436,-7.933583,19.357862,-8.570594,9.504289,-9.995585,9.433937,1.0166944,8.278681,-1.1993433,5.3104014,-2.5142925,-1.9751801,-1.5172197,-4.0072947,0.70410347,-2.567662,-3.776939,-2.8643575,2.8831367,0.59716094,0.91272825,-1.0064112,1.6226583,-0.20399384,-0.092568845,-2.0391688,-0.72771686,-1.1832457,-1.2522719,-2.1077876,-0.45564592,1.6343607,0.5424804,-0.18403351,-0.33584404,1.4433682,1.3063937,0.8325493,-1.0000066,-0.5126972,0.22356506,0.6733329,-0.24696356,-1.3671228,-1.5801792,-3.3542216,exc
9841,-382.43393,93.16357,4.3245177,40.39214,-6.3543468,17.483427,-13.593332,5.441124,-14.119644,7.314509,1.0128843,4.9176946,-3.1853142,8.747136,-5.386927,-6.04539,2.498018,-2.581687,0.16688132,2.245759,-6.1250544,-2.701812,-0.3746836,-0.88985425,3.3537586,1.892007,3.855447,7.6425004,3.1473908,-0.8919986,-3.3889632,-1.8426174,0.43764403,-3.3032994,0.29376203,1.2430842,-1.2097687,-2.1923313,-1.9971769,0.2278166,1.0143336,-0.77445215,-1.7897115,-1.2399118,-1.0466653,-0.9975842,-1.9141943,-3.1897266,-2.3808608,-4.844854,exc
9864,-248.48357,82.12942,-13.272496,28.755577,-17.69668,4.639999,-14.929819,-5.603477,-12.843129,0.8638398,-5.6593056,3.7375395,-6.2666917,3.5389383,-8.131645,-4.711286,1.1819502,-2.5126553,2.5255635,1.5102425,-2.4119048,-2.7921681,-1.5092411,-3.1988275,0.16797572,-0.7956956,1.7932373,3.5795803,6.578106,1.5357106,1.8088567,-0.38099885,-0.5243193,-0.42594957,0.6221393,1.5784802,0.23647392,0.29356012,-0.21823643,0.5682539,0.35162172,-1.07767,-1.6411979,-1.236822,-0.6659507,-1.2981652,-1.7609724,-2.2379491,-2.7346916,-2.9960663,ang
9865,-216.5959,80.24343,-16.606295,30.572641,-19.134647,2.3928053,-15.505605,-6.434542,-11.300811,1.1594119,-9.020097,3.2335863,-8.174043,1.5063784,-6.570714,-7.5701957,-2.1174238,-7.077461,-1.7262696,-0.89671814,-1.8775773,0.044386342,0.19623677,-1.6164479,0.4406138,0.8888462,3.0457113,3.237306,5.38934,1.3912433,2.455283,0.5115982,0.5567871,0.50694203,0.48995543,0.79922295,-0.15348557,0.06567547,0.7474043,0.31210914,0.8592948,-0.3308742,-1.587289,-1.2151266,-0.16608226,-0.4299137,-1.8069838,-2.4917278,-2.6259809,-2.690089,ang
9866,-329.11298,72.77409,7.6483226,28.403769,-6.488366,9.679087,-10.587754,3.934143,-10.540479,5.918238,-4.7493873,6.013415,-4.562043,3.3149989,-7.621398,-4.1416197,-4.9695544,-1.569029,2.1520338,1.218023,-2.789388,0.8019315,4.581381,3.7252915,6.4908934,3.0038717,2.8360608,2.7622275,3.0942283,-1.6260631,-2.9985979,-4.826108,-2.8397272,-2.4230342,-0.65561503,1.112243,-0.42250124,-3.1274004,-3.7706106,-2.3668773,-0.099807024,-1.4962486,-0.14512415,-0.26877752,0.72469383,1.1661121,1.4221098,-0.74276197,-2.431055,-3.7221131,ang
9869,-452.79108,133.12639,-4.423803,38.834595,-6.1924815,19.327866,-10.813817,7.4461327,-4.600417,10.695023,2.7529573,6.2672963,2.0530484,4.1528807,-0.44929805,-5.1286206,0.8315483,0.31941018,1.3245517,-1.9814373,-1.4120109,-1.608328,2.533292,-2.2185967,0.2555631,-1.4982889,0.7775349,1.9672514,1.3925109,-1.0098393,-3.7881813,-3.8736637,-3.5334256,-1.0987674,-0.38302642,1.4069065,0.8265755,-2.2857082,-2.8088396,-2.0045726,-1.1484543,-0.648112,-1.7936052,-0.20965858,-0.0018894734,0.04324125,0.9503895,-1.3233635,-0.84189737,-2.4406958,sad
9870,-421.0863,115.39277,4.624704,42.315155,-8.427366,15.470958,-14.76501,11.599717,-7.6112804,14.2248955,-0.77814806,9.88996,-0.6688888,6.7991776,-2.1974611,-3.1794932,0.27893814,-2.8044167,-0.54045063,-2.698456,-2.9863884,-2.8909163,0.33921534,-1.6516138,-0.7559381,-1.2715882,-0.41729364,0.8265813,-0.13759486,-3.4597368,-5.103426,-5.0344563,-3.9669898,-3.9121501,-0.24712746,1.682898,0.87816304,-1.2429831,0.8565704,3.0876248,3.33535,2.6376257,2.3309417,1.6131552,0.8241717,1.8338076,1.816828,-0.8156408,-2.4691935,-3.7691607,sad
9871,-448.34396,127.50884,1.7638437,43.22101,-2.569615,21.515701,-17.372955,7.9750223,-4.8592544,9.342169,-0.4248259,7.4812546,2.8993232,3.7137642,-1.5090365,-2.5402312,0.7768234,1.3842413,-0.557577,-2.3906767,-0.74203086,-5.332541,2.3643692,-1.2605896,-0.2367021,0.24982603,0.12914394,3.079807,0.91647184,-1.9561629,-4.609623,-4.6096535,-4.2432637,-3.6779132,-1.9103231,2.6886754,-0.29682258,-3.4032292,-2.5257084,-1.9689834,-0.3022308,-1.0185404,-0.033460442,0.5814147,1.4132415,1.6299167,2.4955366,-2.4913492,-3.0807722,-3.1541972,sad
9872,-446.79526,136.8867,-5.970757,40.974785,-11.347208,19.216015,-9.868534,7.9038086,-0.8817586,9.886448,3.1844413,7.0859294,1.9054992,4.0436397,-2.0906534,-4.4908633,0.2039527,-2.4580805,-1.5179317,-2.6007655,-2.0821545,-4.4989314,2.227319,-1.3378663,0.6799258,-0.7771879,2.7989812,1.5338317,0.6762418,-3.130538,-4.2041535,-3.465308,-3.8351245,-3.130989,-1.6465625,2.530407,-0.9768185,-3.6404934,-2.697576,0.09525271,-0.26546976,0.33186254,0.45365188,1.5598547,0.95325017,1.7045577,1.9400439,-1.9963691,-2.6692939,-4.2708063,sad
9882,-440.74976,112.54097,-19.231535,36.640896,-15.267484,12.377475,-21.459322,14.376529,-1.9520031,5.834133,-2.3160856,2.6824126,-3.61598,-1.5141116,-6.829467,-3.348761,-6.2222695,-8.761054,-2.081449,-3.7477722,3.0692225,7.2108455,8.102864,10.534369,10.776663,7.667599,7.5446725,3.3976908,3.1964726,0.4108651,1.1947113,0.47652873,-2.7874703,-1.0436411,1.6995697,1.2828301,-1.3582664,-1.275398,-0.9507531,-0.16614966,-1.3110163,-2.101754,-1.8538362,-1.6340923,-0.80529344,0.52754676,2.4821665,1.5812565,0.8557775,-0.58093894,exc
9883,-500.95392,115.36362,-7.235368,35.908714,-12.580946,20.80491,-13.070122,17.087105,-3.259161,10.461604,-2.8327987,6.032166,-1.9691643,3.0520508,-5.3637514,-1.480472,-0.6075523,-5.1781015,-1.336962,-1.9490544,2.47807,-0.030130863,1.7790401,1.8659949,6.848871,2.0769813,6.9596925,6.8473053,4.9287434,-0.7819789,1.4419117,1.7391708,0.72787637,-2.2851791,0.43327108,3.9667697,2.0136476,0.08116979,-0.47798747,1.7491394,0.09048278,-0.13275494,0.6972691,0.5612148,-1.688637,-1.150162,-0.3827839,-0.6025891,-0.18758461,-1.0506482,exc
9884,-484.05774,115.45014,-7.6049194,33.874786,-17.702518,24.189718,-14.765961,20.642595,-3.5983293,12.016771,-7.555905,3.9323163,-5.899587,2.4402487,-0.7523503,0.15433939,-2.943921,-2.5099201,-5.358504,-4.2551217,0.9450042,2.0804281,5.497432,6.4295483,7.3967843,4.030941,4.696743,5.966073,5.897394,2.3232005,3.3644505,2.837161,2.288474,-0.46124765,-0.64057267,-0.040667906,-0.0051153237,-0.71121055,0.45712554,0.0771211,-3.045827,-2.746721,-3.166393,-1.7910241,1.0718153,2.58281,0.7818347,-1.9207946,-2.2665393,-4.161562,exc
9885,-467.7646,119.07048,-14.695336,35.089375,-17.7119,17.588408,-16.546097,16.118988,0.8725493,9.593074,-1.1062617,5.4400496,-2.3944583,0.5608723,-6.109473,-2.5519388,-2.9578812,-6.2311964,-1.8597572,-6.4670916,2.4618213,-1.9428711,-2.8938296,-1.7606604,1.0910984,0.23409042,7.2102084,10.685008,10.485498,5.9962115,0.66054577,-0.7521558,0.16641478,1.2273455,4.646648,4.650874,2.3714073,1.0274255,2.1323225,2.372359,-1.8928952,-1.1973083,0.204462,0.21612372,-2.9137642,-3.0120196,-0.17166646,0.20118779,-1.2589582,-3.7602537,exc
9886,-366.2596,107.89486,-30.381863,24.286343,-22.547426,20.674833,-26.00983,7.693132,-6.136175,4.6303115,-10.491869,7.935583,-7.6046963,-1.0467478,-7.949108,-3.1572833,-7.1863017,-4.376329,-3.677977,-3.6567104,1.1173203,2.8296208,1.836458,3.4680905,3.5328784,3.9977405,5.1166697,1.4518754,2.3702836,-1.0820544,3.1610065,3.0472653,1.1242664,-0.500414,1.0042968,0.061204944,0.46453863,1.2045939,2.6548548,4.043118,3.4016273,1.5918603,-0.10771392,-0.4892318,0.19991302,-0.430162,0.8996568,0.7059016,-0.111707464,-0.43044117,exc
9905,-345.50128,114.77419,-47.97823,36.144524,-38.415493,15.784773,-21.60375,-2.125114,-0.044403236,-2.3104172,3.254633,-6.3770833,4.6794944,-4.7494435,-9.006268,-0.32430395,-6.2144437,-2.7601101,3.2086203,0.15433873,5.4004183,6.4511857,3.4017944,7.8961253,7.713775,3.2855113,5.3296466,0.8629503,1.3562138,0.7828974,0.93442565,0.9361861,0.34876862,0.21439703,-0.76380914,1.131497,2.9141967,2.8216066,-0.7086811,-1.3547616,0.58780587,0.4790598,-0.3085873,-0.81244457,-0.3388459,0.31956682,0.6587032,-0.61642873,-1.4948181,-0.395415,exc
9907,-361.22937,123.48768,-36.428352,15.317717,-24.009615,18.954973,-18.870605,1.8477713,-2.3207903,0.37650087,-2.4259372,-0.21944863,-3.3539248,-0.6411914,-5.426001,-7.5552764,-3.5731366,-8.555042,0.17252222,-5.1796594,-0.556332,-0.22932261,-1.7968744,1.7897369,5.1088786,6.434271,8.718038,8.856435,6.465286,5.305368,5.6243944,5.892937,3.9830298,1.2213435,1.427458,1.7657293,1.4903979,-1.118943,-2.4218612,-2.6150863,-1.728427,0.35854703,-0.14685965,-0.483465,-2.870666,-2.3699002,1.0427833,1.0734718,-0.9646717,-2.7045476,exc
9914,-356.29288,95.39883,-12.456104,42.974915,-15.112112,22.175217,-20.932634,10.27178,-3.5494902,12.169903,-4.390753,10.712026,-5.2054014,8.520229,-4.2085247,-1.1860228,-5.250164,0.014097724,-1.935367,-4.689602,-0.8479713,-1.0220186,0.4902074,-1.7748643,0.85198414,-1.493392,0.75011593,-1.1397337,1.8327429,-2.4421282,-0.84047055,-3.999738,-3.3310618,-4.1981673,-0.6541469,-1.854157,-1.56574,-1.4423923,-1.8593765,-2.4529505,-1.999867,-4.36491,-3.980396,-4.2097583,-1.2749819,2.7809277,4.643303,5.670063,2.9132485,1.1592555,exc
9917,-345.28717,99.727615,-25.908194,49.91223,-15.610179,16.688889,-22.14514,9.9885025,-4.641222,11.179981,-0.45656818,10.590579,-3.2721715,8.881853,-3.6379223,-1.7849717,-0.644913,-2.581242,-1.0518097,-3.2225177,-2.4416838,-4.3820806,0.18279016,-0.33018994,0.99786466,-0.5539091,0.7933378,-0.29656208,1.0891616,-1.523208,-1.7878324,-3.2450013,-3.2087765,-4.862808,-2.5177145,-2.1231654,-2.028421,-2.2212439,-2.65355,-1.5771849,-2.023192,-3.2145963,-2.0338457,-3.1777716,-0.53338647,-0.033421215,0.3646393,-0.7992298,-0.048223767,0.4369911,exc
9919,-261.69772,96.46348,-18.806839,40.424755,-22.641663,16.828959,-22.342604,-2.167877,-17.05444,9.798434,-14.874733,11.224183,-8.218658,4.504925,-2.4898498,-6.281849,-5.0214076,-2.2521842,-6.7244706,-2.9564295,-1.035339,-2.6876187,0.8906719,-3.0804238,-1.2506998,0.4373183,-0.10463915,-0.36131427,1.4351908,-5.349018,-2.417762,-4.588436,-2.64506,-2.7847648,-1.6329285,-1.9416025,-1.8443016,-0.6443101,-0.9945065,0.4575381,3.353584,2.5656533,2.300477,1.610567,2.0003726,2.1726117,0.91177267,1.1263211,-0.47188854,-0.09073152,exc
9920,-298.29718,109.11045,-3.672372,37.19371,-21.770416,18.24698,-20.564491,-1.4467325,-20.757643,7.5728445,-11.261398,9.471261,-5.021215,4.144157,0.014762649,-2.3698716,-4.257075,-2.2131217,-8.488746,-4.992928,-6.402787,-6.005773,-0.3065804,-5.3482842,-2.2810163,-1.7785645,-1.8908055,-1.3135207,0.42800066,-3.5730584,-0.85261565,-1.0829107,1.7276073,1.4430022,1.7054269,2.51699,2.8269184,2.3109918,2.831052,3.146235,5.154871,2.3339975,0.8837312,-0.45810145,-1.0903472,-0.5012524,-0.4227024,-1.681339,-2.8920317,-3.5629942,exc
9921,-385.27808,102.32863,5.1185784,37.363873,-12.339352,15.623322,-13.573308,3.530941,-4.7638206,11.377112,-2.496569,8.941125,-1.7496452,3.8675833,-4.285215,-0.41237757,-0.32382563,-2.3431575,-0.89952826,-1.5829701,-4.5363626,-4.4853287,-0.69866157,-4.0782404,0.09873046,-1.4481606,-0.16981919,2.5335333,2.8612244,-1.6322348,-0.99239117,-0.8121846,-1.0793791,-1.5923594,1.649425,3.3244147,2.2887065,-2.092031,0.41224775,0.7927528,-0.29889917,-1.6470754,-0.8035939,0.92401916,0.25003016,0.070674814,-0.66493297,-2.0365913,-2.887927,-3.2255754,exc
9922,-285.39566,113.93697,-12.950242,37.643074,-20.289051,7.235459,-20.487034,-5.6516547,-13.142518,2.9326277,-5.657942,6.0163617,-7.2929792,3.8750582,-5.2357163,-3.47674,-4.020783,-3.2541814,-3.4036264,-3.0412822,-3.9029796,-4.4276876,2.1932046,-3.3437133,-0.067601725,-1.8816828,-1.5513353,-2.4642956,1.279817,-2.8648314,-0.3343463,0.69086426,1.4790099,3.418019,1.2321694,2.0785072,1.6980504,0.30513957,-0.10225475,0.2094848,1.6586993,2.1095278,0.66277003,0.032768093,0.5289926,1.0209185,-1.3733993,-3.4482968,-3.5823598,-2.6849186,exc
9923,-372.3237,112.488914,-14.625386,39.44791,-17.282055,23.276596,-15.100093,7.2604117,-8.022351,18.86367,-4.4404535,10.734565,0.13263176,3.6433697,-4.6035066,0.16825415,-3.4594717,0.6683102,-1.8831133,-2.4121146,-2.425822,-4.9856844,-0.25828522,-3.1397543,-0.8541384,-0.16678467,0.10449755,-0.53922725,1.8997173,-0.7966871,-3.868814,-1.4541295,-2.9149387,-4.2999935,-0.6858426,-0.38376656,0.7197978,-0.2105803,-1.2001637,-0.7789627,-0.79015267,-0.46827936,-1.3065283,-1.7741562,-0.2871327,0.058454372,0.3158196,-2.2742162,-2.670669,-3.0506184,exc
9924,-370.6041,126.281525,-4.083431,43.10947,-12.866381,11.009822,-10.7533455,-0.91085744,-8.533693,4.875693,-0.025844853,9.247361,-5.7406464,3.8309166,-2.9173636,-8.122105,-0.4071756,-1.469508,-1.7790813,-0.70642227,-5.3371625,-3.3514242,0.9439818,-4.5239763,1.5614579,-2.6292439,-0.89434296,-0.89226496,-0.9263663,-2.4315672,-4.885253,-4.429556,-5.1018205,-4.7315354,-4.8315296,-2.0016983,-1.789648,-1.9263668,-1.5105759,-0.586925,0.5026572,1.5523716,2.524745,4.7669578,6.7658234,6.7252107,3.856474,-0.21360578,0.37697938,-0.20842566,exc
9925,-334.24866,102.303375,1.0196568,36.38315,-12.568658,12.480933,-12.633784,-0.45895624,-8.079382,6.461922,-1.6499733,4.5437436,-6.5127363,3.4699945,-4.3991957,-4.2554812,-1.7699928,-2.8655384,-4.40515,-3.1885803,-4.7594175,-3.509338,-0.49108687,-1.9535446,0.5185763,0.09629404,0.47518364,-0.20249492,1.8865093,-1.435524,-1.3515162,-2.0857778,-1.6366504,-2.5552986,0.16901407,1.1141824,2.189652,0.17738535,-1.4706446,-1.3471482,-1.274888,0.15355876,-0.60920954,-1.7294055,-0.36989912,0.25507185,0.5353143,-0.06138661,-1.4631683,-2.6651936,exc
9926,-322.78177,94.65968,-4.778485,40.811268,-11.472289,14.915769,-23.625082,1.7287338,-16.61202,7.5470066,-7.113686,10.417624,-6.7629375,5.080994,-5.563301,-3.9950013,-0.65192264,-2.1299002,-2.5993128,1.6358875,-3.9565706,-2.7370777,0.58638257,-1.5435457,2.6265204,0.7521252,0.720302,0.45756456,1.5612836,1.2194794,0.8595689,-0.2741062,-0.47512737,-1.094956,1.4564633,-0.03653941,-0.82690877,-2.1669655,-0.1492948,0.048001032,-1.1003431,-1.1600859,-1.2474542,-2.0448534,0.39221656,0.7868654,0.9527139,-1.3343973,-1.3135666,-2.6222546,exc
9927,-341.7058,105.24702,-5.9974833,35.58431,-12.695049,14.702852,-15.067769,-0.88135713,-7.0611076,7.854426,-0.8688636,6.7870693,-3.903431,5.1030717,-5.8051834,-3.3087385,-1.8203385,-2.132849,-2.8778546,-1.4562169,-4.261122,-4.529921,0.0917664,-2.3366334,0.2244047,-0.49853402,1.0688249,0.67772806,1.2099029,-2.2738574,-2.845391,-2.4575062,-1.2850316,-3.4388604,-0.7217852,0.5300286,0.31957638,-1.3269197,-0.80435973,0.84257567,0.6530228,0.8979201,-1.0197123,-0.08835076,0.62413454,1.2184994,0.6872215,-0.8533312,-0.85829127,-1.5252206,exc
9928,-327.40613,102.70225,-9.108564,39.567165,-9.549349,10.433007,-16.4266,0.058189794,-8.63153,7.6467433,-3.9924622,7.4275904,-5.353751,4.2111263,-4.792152,-3.4790735,-0.80105937,-1.6236957,-2.94311,-2.0236387,-3.5235496,-5.12528,-0.42394176,-3.2209847,-1.4795669,-2.284914,-0.656546,-0.7263038,0.7630176,-1.5110506,-2.213573,-1.8045145,-0.22825523,-1.4631163,0.12084586,0.79692626,2.4033604,0.41427773,0.6700618,1.2169669,-0.098319136,0.2989935,1.0626663,1.4662279,1.0841428,0.9839885,0.06542534,-0.52955145,-2.0107064,-3.6084013,exc
9929,-332.7971,113.020515,-2.1209385,26.82285,-8.106249,13.139117,-19.673391,-0.5038283,-9.612621,8.360492,-3.1994216,6.979724,-6.2011127,1.2286046,-5.991975,-3.0868602,-4.399857,0.14947873,-0.4669892,-0.6086434,-6.2051053,-4.9715114,1.9846199,-0.012840516,3.368597,2.4495459,3.2928648,2.135891,0.32283834,-4.136605,-3.60191,-4.3616405,-1.9492348,-2.259965,1.7509156,2.7657053,3.2701175,1.906979,1.785744,1.3880126,1.6801165,0.04496178,-2.472325,-2.1491349,-0.28613484,1.148802,0.2479111,-2.1561077,-2.0230248,-2.2757442,exc
9931,-343.6943,131.66347,-11.255589,36.834747,-21.618946,9.928874,-13.928264,6.134673,-7.4786224,11.939071,0.440999,6.4051957,-3.8875942,4.0558476,-5.5515375,-4.725575,-2.4105804,-3.4703348,-4.782364,-1.8061742,-3.6747005,-6.1222124,-0.022598391,-4.7938576,-2.0448806,-4.303966,-1.8380975,-2.045319,-0.8696539,-4.6582775,-3.8723414,-5.1145387,-3.9506652,-5.792189,-2.3941672,-0.44857895,-0.17450918,-0.17343989,-1.0140728,0.8660275,0.8626069,-1.4398471,-0.70287496,3.2119308,4.2088003,4.751886,3.5468163,-0.23430374,-1.2682164,-1.334389,exc
9933,-346.64218,99.5183,5.4459257,30.585243,-7.376432,11.648384,-17.216698,5.5221605,-13.837599,11.3561945,-5.532107,5.949513,-3.224312,5.1059737,-7.954281,-2.7628427,1.1832852,-5.2842164,-2.169616,0.51489633,-5.819848,-1.9794021,-4.2902236,-3.1560795,2.8624547,-0.7232047,4.666596,3.5388958,2.3534944,-0.023802966,-0.7675144,-0.16013095,0.5529749,-2.4790196,1.8886347,0.5551968,0.524119,-1.7618755,-0.59666944,1.1041688,-0.18830238,-1.6387546,-1.6061989,-0.14214113,0.52627724,-1.5151763,-1.2730409,-2.1113505,-3.3243854,-3.1471791,exc
9934,-340.4672,117.684746,-1.8064371,32.096264,-15.917695,15.122219,-11.817817,-1.6722457,-10.045625,7.344917,-3.0685067,3.634718,-2.0124,2.9401655,-3.239843,-2.9301906,-0.44514385,-4.506481,-1.6086954,-1.4063799,-4.4457345,-4.663816,-0.92400044,-3.9981337,0.13921599,0.27887866,-0.14347874,2.0904315,1.0507175,-1.4492406,0.2309383,-1.0027708,-1.0190628,-2.0207992,-1.1346217,-0.052194715,-1.1356227,-1.3643639,-0.9514155,0.5788617,2.2455084,1.309316,1.6174285,2.6889884,3.0036788,2.153544,-0.10048244,-1.1660273,-1.7665367,-3.5243456,exc
