,PCP1,PCP2,PCP3,PCP4,PCP5,PCP6,PCP7,PCP8,PCP9,PCP10,PCP11,PCP12,Label
8756,0.5376803,0.48769203,0.47976142,0.49802676,0.5272025,0.5962688,0.55620307,0.4409309,0.49632525,0.63429964,0.5467844,0.48407912,exc
8757,0.42344248,0.3908614,0.40996978,0.3915946,0.39330357,0.41626707,0.38906416,0.3438497,0.41182876,0.48475322,0.43341815,0.42034644,exc
8758,0.4559717,0.45584804,0.45376176,0.43511683,0.43346864,0.443335,0.401479,0.3391446,0.3339538,0.40723068,0.43218908,0.38715938,exc
8759,0.31888613,0.33314195,0.31521556,0.33281645,0.39857295,0.49223316,0.410242,0.35503304,0.37260017,0.41178074,0.358619,0.2918983,exc
8760,0.38188845,0.36353043,0.35239506,0.35786033,0.38623333,0.4616962,0.45727056,0.38360992,0.3450308,0.34942678,0.35575947,0.33097315,exc
8761,0.5606628,0.5056453,0.530711,0.5315044,0.5024212,0.5810682,0.5683033,0.48457935,0.46282595,0.59251726,0.5858355,0.50628865,exc
8767,0.34149206,0.2726568,0.22572865,0.2506906,0.23221876,0.25622293,0.31784487,0.3499321,0.31963584,0.31935266,0.3561779,0.38713163,ang
8775,0.49855494,0.4226391,0.47042575,0.39496917,0.34479138,0.37948722,0.4251423,0.4370402,0.42297947,0.42035365,0.4629569,0.39922905,sad
8776,0.5700463,0.46283543,0.48101953,0.4143388,0.38743353,0.48074344,0.45381021,0.42378756,0.44183797,0.5125561,0.47572008,0.45546964,sad
8778,0.4453588,0.3606775,0.3612417,0.32250485,0.3301483,0.4734362,0.45050257,0.41930965,0.47306773,0.505151,0.4756784,0.3961074,sad
8779,0.37771648,0.40195268,0.34857625,0.28424847,0.29995903,0.43510485,0.4621963,0.3627495,0.39761814,0.42094904,0.42863265,0.3332869,sad
8780,0.5721023,0.4938754,0.4634257,0.39261836,0.41449243,0.40577164,0.3219101,0.44342732,0.5441431,0.7182,0.60591674,0.7339444,sad
8781,0.7410846,0.5728911,0.6117353,0.5525673,0.4459888,0.4918432,0.41489336,0.36542138,0.46136504,0.6646368,0.75576854,0.6253136,sad
8787,0.46561694,0.35489795,0.3270033,0.29619244,0.3705845,0.4188552,0.37454674,0.37544742,0.36193264,0.34862992,0.3626913,0.4492731,sad
8788,0.423877,0.35428277,0.35670674,0.26952907,0.2609712,0.3028822,0.28964993,0.3159435,0.4103867,0.42659575,0.42591286,0.4565174,sad
8789,0.55258626,0.5706953,0.5672542,0.49043128,0.3968087,0.4206032,0.35705087,0.25083843,0.2589382,0.34863245,0.44995183,0.41885716,sad
8790,0.570875,0.50211227,0.4607528,0.38137102,0.35433912,0.42491353,0.41917497,0.40117785,0.40552568,0.49399182,0.47054368,0.48507622,sad
8791,0.66810375,0.49719855,0.4244716,0.3608122,0.28992802,0.37252307,0.42507392,0.3740181,0.37694427,0.49601743,0.57262045,0.53992486,sad
8792,0.57246715,0.43735075,0.4035127,0.3770917,0.37353402,0.462457,0.4280379,0.36025396,0.35081008,0.4387372,0.47403276,0.4987265,sad
8794,0.53285766,0.40324798,0.41356847,0.43546987,0.49445873,0.55152845,0.46810618,0.35890985,0.33125144,0.42504475,0.4374659,0.44426182,sad
8801,0.5634496,0.57515657,0.56380534,0.5086974,0.49885678,0.6038289,0.57431144,0.48710173,0.54337806,0.6386331,0.5901892,0.49104092,exc
8819,0.5383068,0.4924451,0.47548354,0.4441278,0.41330934,0.45721278,0.41528267,0.36569268,0.42335597,0.54793334,0.5024202,0.47401938,exc
8820,0.55658233,0.5136314,0.449942,0.3772676,0.35262224,0.39595753,0.3513311,0.3808341,0.41484213,0.48279235,0.41628018,0.49322847,exc
8821,0.48685673,0.5038178,0.5832223,0.48032454,0.39635792,0.35736647,0.30989322,0.41421226,0.5063024,0.56604016,0.43202636,0.49577683,exc
8826,0.286444,0.27502456,0.32452622,0.4782107,0.5208083,0.4212673,0.28802764,0.22733514,0.30586275,0.33831117,0.27503914,0.27412283,ang
8832,0.6389169,0.5659124,0.55111134,0.55018795,0.499862,0.52603275,0.56519854,0.5244592,0.5630105,0.7432504,0.73560244,0.5377975,sad
8833,0.4522991,0.3857703,0.4072114,0.38575834,0.44507483,0.5179354,0.44540033,0.4027607,0.5285373,0.6868432,0.53773755,0.5607208,sad
8834,0.633526,0.5224336,0.48608962,0.47011623,0.42066103,0.45697638,0.5018567,0.46582636,0.5284984,0.6778879,0.65914303,0.5319575,sad
8848,0.3501237,0.30948246,0.31914192,0.45479697,0.44453892,0.43717232,0.4189164,0.34568128,0.27823904,0.25060296,0.25232255,0.29366547,exc
8849,0.4056882,0.47591597,0.40055662,0.2825174,0.24435075,0.2748965,0.29924428,0.3123334,0.30260986,0.33930033,0.35111535,0.34096697,exc
8850,0.2091035,0.22008722,0.23394367,0.34345388,0.3815266,0.3870797,0.3197223,0.27829218,0.33938205,0.39288235,0.46103066,0.30556098,exc
8868,0.27203575,0.2679217,0.25007406,0.21801972,0.35600325,0.41676372,0.34809127,0.3218065,0.33454177,0.30267015,0.27466783,0.24893714,exc
8873,0.35632688,0.27338535,0.25809738,0.3093944,0.36288142,0.29981083,0.21590735,0.2470187,0.33522764,0.35695288,0.38425672,0.4034587,exc
8877,0.60509974,0.5671391,0.5609208,0.5008548,0.48386905,0.5640121,0.5668888,0.52027005,0.5323035,0.74803054,0.7292491,0.5736861,exc
8878,0.39436692,0.37448245,0.33054098,0.34553584,0.36057457,0.39588886,0.36321816,0.32792938,0.4614356,0.84361964,0.60446954,0.40414232,exc
8882,0.59843373,0.5207301,0.48515794,0.45119944,0.4562762,0.55942905,0.5792636,0.44037086,0.44119036,0.64450043,0.59985125,0.47220588,exc
8884,0.37498578,0.3698129,0.3702106,0.36756507,0.2978123,0.2776637,0.28249583,0.28211573,0.33283836,0.39852166,0.5708907,0.44108343,exc
8888,0.4687671,0.46790797,0.3994058,0.38963106,0.43473035,0.42101273,0.36014423,0.36915955,0.42511094,0.4909432,0.43687654,0.450034,exc
8890,0.44927663,0.4500371,0.4243051,0.39320838,0.42229867,0.4383285,0.4013898,0.32637006,0.3503268,0.4392064,0.49794412,0.45692196,exc
8891,0.46072724,0.50393105,0.55158,0.5167262,0.4512308,0.40043816,0.3051567,0.23603536,0.2220314,0.25526723,0.24411975,0.298646,exc
8892,0.55334914,0.54600304,0.52304095,0.47591174,0.49365968,0.5224244,0.5042485,0.50464594,0.46313033,0.511029,0.39155948,0.55723315,exc
8893,0.37497875,0.4389149,0.42426634,0.3494224,0.35924068,0.34969255,0.29769236,0.28081614,0.36871493,0.54256463,0.42299116,0.36670017,exc
8894,0.40413997,0.41878965,0.3493858,0.32426468,0.3831058,0.46508098,0.5202484,0.3707097,0.31014183,0.40960696,0.3348324,0.29073596,exc
8895,0.31665328,0.2859019,0.3290865,0.32582107,0.38861877,0.45519495,0.43772528,0.43737072,0.41399798,0.37265792,0.25965583,0.32292533,exc
8896,0.3457197,0.33500558,0.29876953,0.32129306,0.3023601,0.37155676,0.3604201,0.28477442,0.31127942,0.3851777,0.31464595,0.2714125,exc
8897,0.44862512,0.4244032,0.4294071,0.41710553,0.40322793,0.44480866,0.40060982,0.32622197,0.37162837,0.49249488,0.50731385,0.41942555,exc
8898,0.38445595,0.3545006,0.3460857,0.35992384,0.40145373,0.43907106,0.39026523,0.29196706,0.32119042,0.43037817,0.46275264,0.36561072,exc
8899,0.43200883,0.4929763,0.4786704,0.4188911,0.3864505,0.42504835,0.39289582,0.33205068,0.31227273,0.39506266,0.4192916,0.3591902,exc
8901,0.46232525,0.44388402,0.44644955,0.42328295,0.42816085,0.44078162,0.44828492,0.41274303,0.37773657,0.42767042,0.42031315,0.37592584,exc
8902,0.4762375,0.48130456,0.4404511,0.42176077,0.39163223,0.3683735,0.3653744,0.34148186,0.32202944,0.34593162,0.40196857,0.40793934,exc
8903,0.39683974,0.41302165,0.33250067,0.3220787,0.2972262,0.30851167,0.2801634,0.33865923,0.3284309,0.38511193,0.34322363,0.31916016,exc
8904,0.4118113,0.41051316,0.39350823,0.43108326,0.38724393,0.38157025,0.49243784,0.45200986,0.40075073,0.3866964,0.39183775,0.3064296,exc
8905,0.4312339,0.4058292,0.35375264,0.31673694,0.32712635,0.39760205,0.47888023,0.46400386,0.4086504,0.4295013,0.4560207,0.3783199,exc
8906,0.53547674,0.5681817,0.4732749,0.38212597,0.42249817,0.47380108,0.37632647,0.3098838,0.33709925,0.40610847,0.4019603,0.42768374,exc
8908,0.33294928,0.23428588,0.27043146,0.26327732,0.25241625,0.31977898,0.35751167,0.3144708,0.25613767,0.20562345,0.20508562,0.34030852,exc
8909,0.48722205,0.37128502,0.28884992,0.22241683,0.18853405,0.25406304,0.22788167,0.24711534,0.2526824,0.25974834,0.3612202,0.44116345,exc
8910,0.4365291,0.40923306,0.4587007,0.45767194,0.47347805,0.51028186,0.4904256,0.42148834,0.43538615,0.606018,0.5351812,0.41371363,exc
8929,0.33633518,0.46916518,0.37882757,0.31251687,0.19830884,0.2039366,0.20241746,0.1761097,0.15589134,0.20234205,0.23041396,0.26552635,ang
8930,0.1858138,0.15528822,0.16719057,0.15802537,0.1622699,0.20371327,0.23081169,0.32250062,0.40682796,0.55353177,0.4109455,0.3018163,ang
8931,0.29820386,0.35058108,0.3030539,0.24902216,0.20606497,0.2392462,0.21428443,0.22037385,0.37563935,0.4149862,0.46644008,0.45609298,ang
8932,0.37912723,0.3381644,0.29418907,0.283635,0.3685805,0.31437552,0.30171272,0.38923788,0.41268575,0.35750815,0.2702528,0.3193864,ang
8934,0.18716677,0.2709502,0.3601013,0.45646954,0.27701575,0.19031942,0.17755227,0.2788417,0.29071912,0.23508105,0.35308468,0.23225722,ang
8935,0.29217103,0.25609452,0.23746482,0.20404182,0.2349223,0.2229043,0.2491242,0.27713388,0.35750455,0.32577595,0.2761361,0.36819118,ang
8938,0.2343145,0.2938017,0.3125312,0.27560377,0.2715451,0.2979207,0.38968775,0.3763362,0.39258608,0.2795761,0.21487479,0.21445891,ang
8940,0.6137746,0.58733207,0.54096663,0.39690104,0.45875168,0.51834947,0.366489,0.31918672,0.4639646,0.639527,0.51147515,0.5405172,ang
8941,0.36990175,0.3491244,0.3151206,0.23802733,0.2713893,0.28296772,0.26179537,0.31841403,0.3676596,0.3504185,0.36161816,0.384909,ang
8942,0.38166806,0.24867731,0.20881781,0.22631724,0.2196893,0.23375458,0.16081391,0.11077177,0.14720698,0.24457061,0.46435755,0.5958033,ang
8943,0.45264852,0.44016883,0.394172,0.43181714,0.36564806,0.3710401,0.3414668,0.30466032,0.35452417,0.45141444,0.494136,0.4341832,ang
8944,0.4461167,0.43485174,0.38593283,0.3163615,0.29460824,0.3460906,0.38061434,0.36358008,0.4004082,0.46224147,0.4922738,0.4039011,ang
8945,0.27245453,0.34195897,0.3323349,0.23261987,0.3327079,0.3211953,0.3210453,0.34211898,0.31439322,0.40289706,0.33549613,0.2913818,ang
8946,0.2545961,0.29762727,0.27398145,0.2775461,0.28556827,0.30372077,0.28624457,0.24135445,0.31726187,0.27600497,0.3250838,0.29572228,ang
8947,0.49014574,0.50626594,0.41773096,0.36533925,0.30825138,0.30474192,0.32055745,0.3438012,0.32260525,0.3460675,0.4078816,0.43306494,ang
8948,0.44580874,0.35462272,0.33218813,0.4449271,0.45523456,0.42924038,0.33159864,0.26472262,0.31437114,0.35912156,0.34617844,0.4388627,ang
8949,0.41813117,0.46394414,0.42832872,0.39383942,0.33213124,0.31377825,0.30082598,0.2761777,0.3259862,0.33474192,0.3593987,0.37857953,ang
8950,0.29098746,0.31875914,0.29502493,0.31687537,0.3259728,0.3315326,0.31755838,0.31887075,0.35316995,0.28555018,0.28616256,0.28498524,ang
8951,0.30417514,0.2895774,0.26321352,0.2811387,0.2983165,0.29724064,0.3418949,0.3440857,0.31618237,0.29967743,0.33278045,0.37423056,ang
8952,0.37653443,0.36367416,0.3552524,0.39117727,0.2267272,0.22627074,0.17912109,0.23378296,0.2920216,0.21571748,0.2247695,0.20523138,ang
8957,0.47048146,0.49078077,0.5642931,0.50972444,0.43709484,0.45565173,0.49051014,0.45354852,0.4451073,0.61134225,0.60755455,0.45351714,ang
8958,0.4045282,0.39892295,0.4380353,0.45268968,0.46967036,0.5020707,0.40878242,0.4071953,0.55260575,0.63934875,0.46039206,0.41464853,ang
8961,0.45597616,0.438163,0.4414011,0.41455045,0.5093911,0.51275957,0.44764733,0.3215263,0.33513394,0.4236018,0.4506034,0.39547256,ang
8966,0.46603993,0.47194874,0.48585117,0.473002,0.4367991,0.4272042,0.4463571,0.37559682,0.41067725,0.48784918,0.52478087,0.440809,ang
8967,0.4536809,0.39556527,0.41975364,0.4304695,0.45196834,0.491074,0.41547784,0.44971448,0.5234424,0.55898744,0.5091442,0.4435266,ang
8969,0.60216564,0.5228154,0.496842,0.51486516,0.47098032,0.44819713,0.45514935,0.39083406,0.41091335,0.5825365,0.6253388,0.5460316,ang
8972,0.4709516,0.3747329,0.32322893,0.28749007,0.322063,0.37373334,0.32841876,0.28729218,0.3204576,0.36373687,0.37640724,0.40507308,ang
8975,0.30708894,0.31254086,0.37013346,0.33170733,0.2781709,0.3383203,0.38723606,0.2565746,0.38504648,0.5802125,0.56203294,0.46157867,ang
8977,0.31256217,0.33029255,0.30555516,0.3425491,0.3844479,0.46528968,0.5126312,0.47759926,0.48273423,0.45566428,0.38341027,0.27975875,ang
8978,0.38255787,0.37692332,0.37196627,0.4153541,0.41288704,0.2759051,0.24504045,0.19803913,0.22111288,0.26077762,0.39797243,0.39625964,ang
8979,0.3244255,0.29492387,0.2591749,0.27960974,0.33087432,0.30431065,0.23961622,0.31401494,0.3636635,0.36674848,0.37951216,0.3254736,ang
8990,0.52789277,0.47215214,0.49215114,0.43164015,0.4331105,0.47140896,0.46207786,0.46829438,0.47791976,0.6196831,0.49076074,0.4792747,ang
8991,0.1929078,0.20300196,0.28710902,0.27083582,0.33527324,0.43976623,0.32150596,0.3074823,0.30990487,0.3536892,0.31213307,0.16493036,ang
8992,0.3323866,0.43287656,0.5776404,0.40057108,0.41220027,0.39122584,0.35243532,0.346472,0.34287083,0.43510163,0.40417957,0.34536076,ang
8993,0.42993316,0.32984462,0.29988474,0.27444297,0.34256613,0.34275237,0.33220366,0.30790392,0.31820607,0.41076535,0.39959207,0.3235623,ang
8994,0.44391027,0.40110475,0.45441514,0.42178273,0.38536364,0.38040954,0.38193917,0.4059342,0.41014817,0.38726085,0.39460164,0.44114032,ang
8995,0.33544046,0.29813465,0.27084637,0.25107414,0.32615554,0.42750722,0.40357402,0.25295764,0.24671164,0.25519425,0.22542778,0.26934433,ang
8996,0.36125258,0.36199865,0.3298096,0.3671209,0.3438882,0.33261698,0.2569376,0.24431716,0.31298724,0.3470736,0.34585965,0.30276388,ang
9018,0.34669137,0.26040658,0.21076731,0.2886588,0.38071394,0.33060804,0.28391805,0.18894762,0.19782141,0.3551889,0.37496358,0.36048713,ang
9020,0.38535187,0.36603034,0.3557636,0.3443243,0.34901452,0.35969093,0.27811745,0.25768048,0.32114226,0.346527,0.33859316,0.3466336,ang
9026,0.4191378,0.3985637,0.39902246,0.44889578,0.42398286,0.35881513,0.33281824,0.37667876,0.42423394,0.44115877,0.3681333,0.4059535,ang
9036,0.3501863,0.39471954,0.35473746,0.4921645,0.41414645,0.37765464,0.3442507,0.23972665,0.21251263,0.2257474,0.32649863,0.36562252,ang
9057,0.49937984,0.38117638,0.3324972,0.39282268,0.4922064,0.5407407,0.4269365,0.34486747,0.38463622,0.5210751,0.43034354,0.44829455,sad
9064,0.19743185,0.22158028,0.21351449,0.18610796,0.22277118,0.32573992,0.40887904,0.44085953,0.411769,0.39696696,0.34047994,0.24412757,sad
9065,0.5095678,0.45432225,0.5423823,0.50178194,0.40001497,0.35544938,0.34539154,0.38008726,0.36164123,0.42776793,0.43785736,0.4153693,sad
9067,0.6956629,0.5746639,0.57386196,0.49463743,0.39663213,0.43977603,0.42053273,0.36569113,0.41147703,0.5514923,0.5271862,0.5140932,sad
9068,0.6144562,0.5151877,0.53363305,0.47982067,0.464623,0.4299167,0.38066304,0.44897154,0.6148079,0.6769069,0.5257214,0.73275447,sad
9069,0.6563111,0.5302447,0.6262045,0.70921403,0.70314837,0.5576118,0.40597197,0.33982912,0.34273604,0.44542477,0.51276183,0.5346638,sad
9070,0.53788066,0.4590002,0.522554,0.58088475,0.61046964,0.565333,0.39148968,0.3275883,0.339398,0.47039613,0.50853616,0.4888808,sad
9076,0.28768462,0.32993975,0.37263602,0.46400103,0.50976557,0.46160403,0.35784853,0.35282236,0.2695864,0.2573343,0.22682308,0.25091824,sad
9079,0.5890475,0.49158567,0.596829,0.77283293,0.81763107,0.57477987,0.31894228,0.23483963,0.22870444,0.28187585,0.35831216,0.43534368,sad
9080,0.53454554,0.42331606,0.536598,0.6924015,0.6703897,0.5393842,0.37990376,0.31720018,0.30344534,0.33693165,0.36775988,0.414862,sad
9081,0.36536664,0.38754523,0.38077807,0.3929584,0.3725164,0.36646658,0.31080306,0.32781932,0.3766901,0.4270368,0.43150625,0.36762327,sad
9082,0.45528355,0.4266913,0.52981454,0.5996499,0.54545265,0.4819466,0.37875864,0.33402833,0.3247057,0.34392068,0.36369884,0.38713965,sad
9087,0.42214432,0.3850695,0.44610468,0.5288729,0.5457107,0.47362095,0.34203544,0.25923407,0.25168735,0.3239412,0.3559638,0.38727656,sad
9088,0.5367164,0.45608118,0.53578657,0.6917627,0.7218626,0.60352135,0.45777047,0.33742288,0.31135544,0.3690501,0.41164932,0.4206069,sad
9090,0.5582366,0.52081275,0.5865628,0.6262702,0.59626794,0.5623867,0.38172913,0.30340394,0.30140126,0.32275453,0.39237225,0.48354933,sad
9091,0.36815768,0.38027084,0.43047184,0.4879257,0.48707652,0.46351194,0.32783538,0.25867376,0.280762,0.3707687,0.44444776,0.38488314,sad
9092,0.32040194,0.35405943,0.52122486,0.61959434,0.521819,0.33757794,0.2508184,0.28555393,0.28339487,0.3300549,0.3470575,0.3688436,sad
9093,0.2896568,0.3500188,0.38657948,0.48544195,0.3596213,0.25795624,0.19768438,0.25761068,0.25329268,0.24554773,0.27015918,0.2967357,sad
9094,0.4099706,0.42076907,0.4509304,0.4275986,0.4062891,0.32870317,0.26617634,0.30839366,0.37435007,0.38508558,0.35757372,0.41460925,sad
9096,0.46806267,0.3924601,0.46958303,0.56609136,0.53378665,0.53473747,0.4640776,0.38021925,0.35490644,0.3488211,0.47631449,0.4738242,sad
9097,0.31193137,0.32037416,0.40916765,0.46242636,0.42796585,0.36497927,0.29374194,0.32231802,0.34363592,0.34992462,0.30402446,0.28318217,sad
9098,0.342694,0.31421438,0.24640115,0.22177492,0.24263994,0.24337591,0.20530508,0.25005037,0.32735968,0.2950775,0.21885043,0.25848392,sad
9099,0.3523376,0.3806634,0.39232984,0.3864104,0.41917655,0.390502,0.25159985,0.18227777,0.2546505,0.38598663,0.39447322,0.35208473,exc
9104,0.27044627,0.2479077,0.24731447,0.38143885,0.38546792,0.37069952,0.29151887,0.14136226,0.10459459,0.121124744,0.1255769,0.18321906,exc
9105,0.33183715,0.28594032,0.33311746,0.3020429,0.2792507,0.3079012,0.25857353,0.32134995,0.24991728,0.25320843,0.22665444,0.27632362,exc
9106,0.3026868,0.30191448,0.33934534,0.34976164,0.37882194,0.3514221,0.25443044,0.26279017,0.3461926,0.36089396,0.3357882,0.28582606,exc
9109,0.27593055,0.25789034,0.22149143,0.19991747,0.20185788,0.2177853,0.21126714,0.2758652,0.30237785,0.36462504,0.30600297,0.28061035,exc
9116,0.4456478,0.36802983,0.45129403,0.44886357,0.35360458,0.32674766,0.30306536,0.36493966,0.46017864,0.46136373,0.38711295,0.45452395,exc
9117,0.4443313,0.38413817,0.37974522,0.33607936,0.31053078,0.4841082,0.5438188,0.56337017,0.5406596,0.53177816,0.4437477,0.35175997,exc
9120,0.37142605,0.4047929,0.49050266,0.50821173,0.37850493,0.24809021,0.23883274,0.27598596,0.4268397,0.6402721,0.49908853,0.4254871,exc
9121,0.41495833,0.33225927,0.28828788,0.39553702,0.5577034,0.27859768,0.1564138,0.17222455,0.22303239,0.2477956,0.2804818,0.32829624,exc
9125,0.24038501,0.30689314,0.35876003,0.38554835,0.39282122,0.28433108,0.3772183,0.4791036,0.2819583,0.28491536,0.29231876,0.27534303,exc
9134,0.61459684,0.5710131,0.68617105,0.77910876,0.6854981,0.47444358,0.34199426,0.2525249,0.26053226,0.3676496,0.4496929,0.51019275,exc
9135,0.3397873,0.41518837,0.577285,0.65129477,0.50570613,0.39898878,0.32887292,0.37402254,0.38353482,0.41885144,0.42073384,0.40571666,exc
9136,0.18538179,0.26409623,0.2975154,0.38585505,0.3157901,0.28894407,0.37789464,0.3443798,0.19864258,0.121990636,0.16176751,0.17874308,exc
9137,0.35735527,0.3941577,0.44136718,0.45444617,0.46325856,0.47964072,0.36611965,0.32055548,0.34741783,0.33085752,0.26816925,0.3103567,exc
9154,0.2553797,0.34147266,0.49309793,0.49524835,0.368948,0.30626398,0.29289708,0.3163836,0.3332175,0.41135678,0.33984452,0.25904474,exc
9155,0.5241093,0.59976333,0.7649687,0.7413643,0.57727855,0.37424684,0.25630465,0.21358475,0.29354542,0.40631804,0.42443046,0.4176062,exc
9163,0.38995606,0.40008968,0.37104353,0.32912385,0.32541332,0.3424846,0.3161146,0.3479899,0.4061355,0.53279465,0.44324964,0.40167555,exc
9226,0.44872585,0.41704592,0.46126926,0.5244634,0.48834932,0.4364046,0.36570132,0.35887545,0.3630171,0.3513085,0.4259137,0.50052774,ang
9227,0.37835494,0.35318813,0.38066286,0.43004104,0.44734594,0.37044105,0.33653533,0.31519842,0.31135207,0.33024386,0.38204673,0.38642988,ang
9247,0.46805605,0.6231778,0.8422256,0.7373276,0.5288771,0.344331,0.22491981,0.22997682,0.30006853,0.40228388,0.4316421,0.4975743,ang
9248,0.56954527,0.53387064,0.76850784,0.82404107,0.6131823,0.5130237,0.3878251,0.31414536,0.2556482,0.33312577,0.4114853,0.49172541,sad
9296,0.53080416,0.44859037,0.436334,0.38868055,0.37070078,0.4096879,0.4294778,0.40954563,0.46174833,0.6598605,0.62209505,0.44639975,sad
9297,0.5132059,0.4228982,0.44327158,0.4063765,0.38478953,0.4620399,0.49599993,0.53690296,0.535518,0.6611597,0.59363836,0.46061698,sad
9298,0.4379037,0.43173105,0.43164796,0.35384217,0.3431601,0.40033108,0.40680134,0.41268423,0.40485087,0.51982445,0.6221431,0.51505125,sad
9299,0.32180116,0.3160482,0.30747467,0.286969,0.3002751,0.40853575,0.4891765,0.46982735,0.5749752,0.6521641,0.4455451,0.31724578,sad
9300,0.44194084,0.43729684,0.419836,0.445053,0.39874455,0.4130045,0.3779143,0.36915264,0.5091512,0.54430264,0.41080728,0.36070403,sad
9301,0.274472,0.22430877,0.2012237,0.19410856,0.20446134,0.23357601,0.25300124,0.34232447,0.56981444,0.7103774,0.50722337,0.36780554,sad
9302,0.4579418,0.39550734,0.34143353,0.30513623,0.30787995,0.49328366,0.46632677,0.41695815,0.48504236,0.54264545,0.4447495,0.34188896,sad
9303,0.29785913,0.29529282,0.29502934,0.25156546,0.33564696,0.38916084,0.40148348,0.46643192,0.52439004,0.54729635,0.35210124,0.30412012,sad
9304,0.3824158,0.29387587,0.23430455,0.21402584,0.26298967,0.48405382,0.50480545,0.4038974,0.44863558,0.533719,0.36350182,0.2824263,sad
9305,0.6546575,0.60866255,0.76964563,0.7652642,0.5816649,0.48504218,0.35164586,0.3351911,0.36131486,0.43481237,0.4655302,0.5506854,sad
