,LCP1,LCP2,LCP3,LCP4,LCP5,LCP6,LCP7,LCP8,LCP9,LCP10,LCP11,Label
8738,1.0,-4.3353524,10.28633,-17.737083,23.818672,-25.663357,22.428757,-15.682901,8.499617,-3.2798116,0.67350477,exc
8739,1.0,-4.3594403,10.18564,-17.04839,22.173574,-23.158651,19.609234,-13.276775,6.931076,-2.542556,0.49651635,exc
8741,1.0,-4.344545,9.997105,-16.72334,22.054506,-23.423328,20.238182,-14.085939,7.6721687,-2.9914076,0.6126617,exc
8745,1.0,-4.0432835,9.139543,-15.32434,20.233711,-21.598728,18.844963,-13.284782,7.325966,-2.9171543,0.6365264,exc
8746,1.0,-4.5636387,11.325931,-20.136465,27.67439,-30.349907,26.843517,-18.921148,10.280826,-3.9597168,0.8195487,exc
8747,1.0,-5.0593963,13.394633,-24.696838,34.807602,-38.826607,34.60885,-24.409405,13.147885,-4.9196167,0.96022534,exc
8748,1.0,-4.0612993,9.367973,-15.873354,21.045582,-22.521809,19.595745,-13.733906,7.4957275,-2.9358568,0.643231,exc
8750,1.0,-4.911948,12.806409,-23.425354,32.778633,-36.396416,32.460617,-22.955805,12.402489,-4.68319,0.9339155,exc
8751,1.0,-4.6276274,11.593868,-20.691982,28.474407,-31.240383,27.634258,-19.467611,10.5414,-4.0354433,0.8315301,exc
8756,1.0,-3.8162787,8.560191,-14.42749,19.03901,-20.386349,17.905495,-12.71791,7.0749702,-2.898621,0.68857735,exc
8757,1.0,-4.308664,10.266434,-17.88331,24.253029,-26.404613,23.392546,-16.606236,9.15648,-3.6446724,0.79018736,exc
8758,1.0,-4.5863175,11.433357,-20.350735,28.03747,-30.874928,27.428356,-19.46178,10.662682,-4.142537,0.8687019,exc
8759,1.0,-4.2475014,10.066544,-17.450277,23.546694,-25.54066,22.535973,-15.930527,8.744304,-3.4476714,0.7387352,exc
8760,1.0,-4.8191915,12.176998,-21.465694,28.868448,-30.591164,25.721169,-16.910889,8.268806,-2.650749,0.40792963,exc
8761,1.0,-4.250929,10.067195,-17.510128,23.591076,-25.438944,22.324646,-15.630457,8.450564,-3.2979367,0.7027369,exc
8767,1.0,-5.0984855,13.473223,-24.52737,34.02656,-37.506214,33.245354,-23.36337,12.4575815,-4.5473604,0.85512537,ang
8775,1.0,-5.029866,13.289941,-24.432873,34.339867,-38.288258,34.22077,-24.25994,13.140839,-4.9470296,0.97729754,sad
8776,1.0,-4.748417,12.042598,-21.552204,29.6537,-32.544746,28.81099,-20.293512,10.941437,-4.111707,0.8100486,sad
8778,1.0,-4.572288,11.349035,-19.936918,26.966972,-29.158438,25.42479,-17.672056,9.406527,-3.494577,0.6976401,sad
8779,1.0,-5.306863,14.563999,-27.478525,39.34244,-44.54167,40.392067,-29.009645,15.892406,-6.043763,1.2000728,sad
8780,1.0,-4.78927,12.052746,-21.258469,28.789854,-31.066898,27.015652,-18.680408,9.875268,-3.648282,0.7134008,sad
8781,1.0,-4.3999224,10.449228,-17.768642,23.42513,-24.768826,21.236359,-14.5591,7.7028055,-2.8906913,0.5808152,sad
8787,1.0,-3.8193781,6.7083497,-5.9494743,-0.53791046,10.253847,-17.581669,18.280767,-12.881963,5.864168,-1.3371568,sad
8788,1.0,-4.717641,11.937766,-21.081543,28.533146,-30.868744,26.979044,-18.756279,9.905207,-3.5990412,0.6947877,sad
8789,1.0,-4.780773,12.020039,-21.018797,28.271301,-30.60278,26.96084,-19.03343,10.252491,-3.7869344,0.72744495,sad
8790,1.0,-4.8100476,12.087064,-20.990147,27.650883,-28.72444,23.669277,-15.103636,7.033878,-2.0783734,0.2696704,sad
8791,1.0,-3.5935054,7.3985367,-11.592301,14.566306,-15.122339,13.017573,-9.228773,5.1878643,-2.1036725,0.4821068,sad
8792,1.0,-4.3650775,10.210603,-17.2444,22.915886,-24.715721,21.83789,-15.617876,8.714489,-3.4376178,0.7114179,sad
8794,1.0,-1.7383392,-3.2923746,18.0839,-40.15928,59.96192,-66.510956,56.100082,-35.37262,15.332402,-3.4080873,sad
8801,1.0,-3.5148196,6.2453694,-7.209029,4.6264553,0.7307968,-5.9289093,8.120187,-6.72735,3.6895568,-1.0322845,exc
8819,1.0,-4.689723,11.766532,-20.966017,28.911095,-31.834354,28.242533,-19.997976,10.927229,-4.2091017,0.8622516,exc
8820,1.0,-4.4335346,10.597512,-18.174809,24.291199,-26.123058,22.775818,-15.937901,8.643499,-3.3006291,0.66901314,exc
8821,1.0,-4.515314,11.035676,-19.121836,25.570555,-27.293457,23.439812,-16.033628,8.403074,-3.0636446,0.5979503,exc
8826,1.0,-4.3836813,10.469258,-18.059616,24.319458,-26.286377,22.999386,-16.13734,8.795153,-3.404483,0.70729506,ang
8832,1.0,1175.179,-10035.475,32570.87,-61609.1,79882.445,-74856.35,49985.766,-21636.1,4497.822,22.8983,sad
8833,1.0,-4.67415,11.8753,-21.4783,29.849129,-32.984,29.320091,-20.708752,11.220607,-4.307559,0.8958974,sad
8834,1.0,682.0112,-8648.939,32773.066,-67236.49,90156.28,-84205.625,53970.14,-21438.246,3921.4197,15.475594,sad
8848,1.0,-4.627085,11.433379,-19.898336,26.708591,-28.68953,24.931263,-17.27129,9.159044,-3.382967,0.66204125,exc
8849,1.0,-3.9515102,8.843505,-14.567711,18.883396,-19.92612,17.224358,-12.079775,6.6117735,-2.599625,0.5800692,exc
8850,1.0,-4.5744414,11.208851,-19.487787,26.190712,-28.150702,24.45288,-16.95103,9.020249,-3.351565,0.66032046,exc
8868,1.0,138.12854,-600.9819,1313.7468,-1909.5957,1984.2156,-1458.3815,688.6649,-113.75372,-87.53503,49.152546,exc
8873,1.0,-2.3198836,-2.0832005,19.292686,-48.2099,75.62369,-84.79975,70.0671,-41.832066,16.554932,-3.2994285,exc
8877,1.0,-5.763101,16.751389,-32.742672,47.792854,-54.307106,48.57283,-33.84899,17.665358,-6.2349863,1.1177809,exc
8878,1.0,-5.1694484,13.906955,-25.822296,36.482826,-40.70994,36.221306,-25.447048,13.595276,-5.0095787,0.9605859,exc
8882,1.0,-1738.2651,1108.7131,11488.077,-35387.75,57958.1,-64149.395,49850.453,-25508.646,6405.4595,-28.997154,exc
8884,1.0,-4.3503923,10.395727,-17.90253,23.92085,-25.637688,22.244225,-15.435823,8.260924,-3.1071491,0.6265919,exc
8888,1.0,-4.3134103,10.226751,-17.51392,23.353182,-25.010475,21.696926,-15.069718,8.087841,-3.060123,0.6215836,exc
8890,1.0,-4.3195386,10.368204,-18.06193,24.478765,-26.631006,23.492228,-16.60806,9.101316,-3.5651562,0.76432246,exc
8891,1.0,-4.609,11.419934,-20.208977,27.601503,-30.098343,26.556652,-18.669546,10.093765,-3.8638458,0.7876606,exc
8892,1.0,-3.8890047,8.737079,-14.710315,19.308907,-20.566809,17.99037,-12.635614,6.9510555,-2.7759087,0.6030688,exc
8893,1.0,-5.1407824,13.756948,-25.472843,35.91448,-40.048065,35.705727,-25.168476,13.497226,-4.9997044,0.9623334,exc
8894,1.0,1478.0588,-8328.584,21706.777,-35801.875,41943.273,-35955.598,21874.504,-8376.345,1385.3821,70.436226,exc
8895,1.0,-3.9942594,9.068949,-15.188396,19.887112,-21.010668,18.105215,-12.569831,6.7793417,-2.6495101,0.58934593,exc
8896,1.0,-4.8852506,12.734959,-23.318043,32.738182,-36.524162,32.729954,-23.30608,12.7246895,-4.879511,0.99839497,exc
8897,1.0,-4.232988,10.069401,-17.453907,23.54065,-25.539503,22.502708,-15.906492,8.723769,-3.4284186,0.7443895,exc
8898,1.0,-4.2174716,9.941011,-17.148584,23.150599,-25.204782,22.341206,-15.950414,8.8863735,-3.5766022,0.7970985,exc
8899,1.0,-4.406749,10.664407,-18.656801,25.37759,-27.654305,24.388603,-17.21533,9.414721,-3.6757283,0.7796593,exc
8901,1.0,-4.2260723,10.029549,-17.26306,23.05325,-24.737667,21.520351,-15.003127,8.087405,-3.1101787,0.66274726,exc
8902,1.0,-4.606588,11.687045,-21.082201,29.254417,-32.339867,28.739113,-20.329195,11.043364,-4.2429075,0.89375883,exc
8903,1.0,-5.7148576,16.574776,-32.232094,46.64225,-52.58343,46.817,-32.4843,16.783653,-5.820287,1.0252377,exc
8904,1.0,-4.813155,12.287565,-22.10642,30.588556,-33.6258,29.662937,-20.76886,11.155424,-4.201919,0.8372009,exc
8905,1.0,-4.677105,11.62476,-20.401876,27.676071,-29.958216,26.070026,-18.070145,9.621862,-3.5617898,0.68874186,exc
8906,1.0,-4.851203,12.439018,-22.45653,31.16059,-34.347115,30.38853,-21.334272,11.492577,-4.3442144,0.864632,exc
8908,1.0,-4.3178906,10.32872,-17.89786,24.207584,-26.304897,23.13971,-16.344963,8.975312,-3.5214596,0.7560746,exc
8909,1.0,61.89654,-349.81302,933.4587,-1606.7489,1991.0204,-1840.9835,1255.1128,-590.62604,162.43657,-16.426521,exc
8910,1.0,-5.1088886,13.587426,-25.020027,35.05579,-38.78042,34.221886,-23.805994,12.553848,-4.5424576,0.8441898,exc
8929,1.0,-4.1750865,9.594204,-16.133791,21.330389,-22.776087,19.839376,-13.944831,7.6588974,-3.0390942,0.6623847,ang
8930,1.0,-4.705191,11.72897,-20.501335,27.65488,-29.960236,26.359987,-18.542599,9.982903,-3.7352848,0.739482,ang
8931,1.0,-3.8848047,8.678651,-14.376734,18.785637,-19.946968,17.327805,-12.22666,6.7735944,-2.7378943,0.64073557,ang
8932,1.0,-5.9591937,18.000032,-36.241924,53.77743,-61.327026,54.403675,-37.113052,18.685982,-6.289095,1.0774775,ang
8934,1.0,-4.9169397,12.566863,-22.252964,30.227568,-32.94457,29.19077,-20.672314,11.152565,-4.1377563,0.7955653,ang
8935,1.0,-5.6027493,16.013664,-30.892277,44.575687,-50.262108,44.85627,-31.294949,16.347713,-5.772929,1.0414225,ang
8938,1.0,-4.6152644,11.212209,-19.243826,25.673872,-27.482021,23.768547,-16.444191,8.765684,-3.2698483,0.6462466,ang
8940,1.0,-3.021606,-8.62645,63.104507,-163.89786,257.20233,-272.20178,198.01709,-95.04976,26.414139,-2.91285,ang
8941,1.0,-4.569709,11.176614,-19.493225,26.420345,-28.721188,25.321106,-17.881454,9.750814,-3.762312,0.7784768,ang
8942,1.0,-4.243598,9.9322195,-16.930885,22.50367,-24.073328,20.966906,-14.66824,7.9619465,-3.1013207,0.66217893,ang
8943,1.0,-4.799933,11.994614,-20.846577,27.752853,-29.435574,25.165102,-17.077429,8.808991,-3.1270053,0.5737603,ang
8944,1.0,-5.2949204,14.488735,-27.052044,38.089638,-42.230904,37.335175,-25.953983,13.56608,-4.813856,0.8754134,ang
8945,1.0,-4.4810596,10.768427,-18.321354,24.154646,-25.600254,22.039448,-15.18426,8.026718,-2.9646575,0.588016,ang
8946,1.0,-5.076168,13.575095,-25.099234,35.220066,-39.023712,34.566315,-24.15102,12.779722,-4.655637,0.88910085,ang
8947,1.0,-5.0937166,13.624648,-25.013096,34.667263,-37.72304,32.57961,-22.033123,11.189058,-3.866577,0.69399595,ang
8948,1.0,-4.5965304,11.427629,-19.90472,26.590668,-28.274998,24.178894,-16.379536,8.43244,-2.9912875,0.5664631,ang
8949,1.0,-4.943084,12.506121,-21.287039,26.701752,-25.390379,18.145885,-9.228418,2.8100464,-0.16573471,-0.14535101,ang
8950,1.0,-10.545641,41.65645,-98.70288,164.56981,-205.96423,197.9425,-145.34962,78.64414,-28.51274,5.2597327,ang
8951,1.0,-13.731722,59.523064,-148.37051,254.09149,-321.33997,308.0211,-222.7095,116.82469,-40.25386,6.897587,ang
8952,1.0,-4.7685,12.228639,-21.944374,30.163025,-32.906338,28.789532,-19.948433,10.533735,-3.855517,0.75185215,ang
8957,1.0,-4.185508,9.720793,-16.486433,21.774796,-23.126713,19.947578,-13.777116,7.362611,-2.7815664,0.5617722,ang
8958,1.0,-4.2799945,10.330748,-17.945648,24.110947,-26.038548,22.760853,-15.943088,8.610995,-3.3037124,0.7129026,ang
8961,1.0,-4.166298,9.640138,-16.257862,21.435827,-22.770226,19.70393,-13.717058,7.423345,-2.8784652,0.6114949,ang
8966,1.0,-4.547988,11.130835,-19.459953,26.486244,-28.940584,25.581192,-18.13559,9.967007,-3.8755445,0.80661845,ang
8967,1.0,-5.3794937,15.092706,-28.822834,41.252876,-46.196297,40.971813,-28.421797,14.770526,-5.2251463,0.9651436,ang
8969,1.0,38.17355,-238.32178,667.0134,-1180.2645,1488.8558,-1390.4377,951.4677,-446.38968,120.534645,-11.526017,ang
8972,1.0,-5.054012,13.529764,-25.221539,35.88672,-40.44888,36.491615,-26.097383,14.275602,-5.460965,1.1103243,ang
8975,1.0,-4.009325,9.116118,-15.33209,20.274889,-21.651915,18.950033,-13.392114,7.403334,-3.0033998,0.68362004,ang
8977,1.0,-4.1069255,9.647475,-16.561956,22.106024,-23.817884,20.850498,-14.678715,8.022426,-3.1497343,0.6994995,ang
8978,1.0,-4.1069784,9.385212,-15.727178,20.623943,-21.853365,18.882809,-13.131818,7.1079855,-2.7596653,0.5899662,ang
8979,1.0,-4.748486,12.018635,-21.518898,29.787907,-32.904976,29.252823,-20.740751,11.350235,-4.3768506,0.89711505,ang
8990,1.0,-4.686301,11.607196,-20.292618,27.41402,-29.53364,25.620163,-17.699276,9.384783,-3.4804177,0.68349785,ang
8991,1.0,-5.147289,13.925577,-26.016815,36.774437,-40.82187,35.992302,-24.898365,13.012108,-4.6823473,0.8827796,ang
8992,1.0,-4.840827,12.335084,-22.006163,30.105383,-32.718037,28.561623,-19.75974,10.429157,-3.820362,0.72999775,ang
8993,1.0,-4.4101253,10.573463,-18.19366,24.498417,-26.615967,23.483276,-16.686302,9.24461,-3.6617556,0.79074144,ang
8994,1.0,-5.519904,15.719366,-30.47526,44.44773,-50.84816,46.194305,-32.996708,17.827318,-6.617631,1.2796236,ang
8995,1.0,-5.0686426,13.483815,-24.86267,34.95404,-38.90006,34.626793,-24.385029,13.0780735,-4.852862,0.9442707,ang
8996,1.0,-5.2516365,14.388456,-27.044731,38.42768,-42.957077,38.20995,-26.730064,14.126447,-5.1167817,0.96621215,ang
9018,1.0,-4.936528,12.813986,-23.006138,31.45705,-34.116013,29.691446,-20.417332,10.59867,-3.763125,0.69939315,ang
9020,1.0,-4.831485,12.268835,-21.691664,29.391693,-31.755215,27.677671,-19.164717,10.08824,-3.660527,0.6963952,ang
9026,1.0,-4.657144,11.637058,-20.494019,27.824085,-30.145329,26.272554,-18.262646,9.779711,-3.676887,0.7391909,ang
9036,1.0,-4.495571,10.889422,-18.87973,25.429394,-27.429003,23.919363,-16.675728,8.983014,-3.4141924,0.68832326,ang
9057,1.0,-4.134244,9.477913,-15.909845,20.88585,-22.104454,19.077677,-13.223207,7.1331615,-2.7628374,0.58188313,sad
9064,1.0,-4.856753,12.670292,-23.176975,32.43058,-35.972065,31.932344,-22.457085,12.072149,-4.5448284,0.9195884,sad
9065,1.0,-4.4961085,10.870551,-18.601578,24.60023,-26.106773,22.438633,-15.395163,8.106194,-3.0056667,0.60758394,sad
9067,1.0,-4.2925916,9.858625,-16.179197,20.702122,-21.43375,18.097694,-12.271945,6.424159,-2.3561,0.4603563,sad
9068,1.0,-4.438644,10.758385,-18.722218,25.272717,-27.357399,23.983055,-16.822865,9.122269,-3.5459406,0.7592793,sad
9069,1.0,-4.8131495,12.452605,-22.778252,31.916348,-35.520184,31.824905,-22.642374,12.336288,-4.746985,0.98007697,sad
9070,1.0,-3.8391209,8.614136,-14.356016,18.71055,-19.776268,17.047733,-11.858763,6.4326725,-2.505428,0.550926,sad
9076,1.0,-4.3744054,10.524103,-18.309088,24.709557,-26.696196,23.35117,-16.315235,8.797259,-3.361765,0.69002414,sad
9079,1.0,22.713835,-104.2348,216.36356,-284.04593,250.51712,-130.1287,1.2322817,63.69179,-53.509686,16.483093,sad
9080,1.0,-4.84826,12.504842,-22.701397,31.654308,-35.06063,31.145357,-21.965988,11.874771,-4.494233,0.9001308,sad
9081,1.0,-4.429273,10.818628,-19.017162,25.974401,-28.449646,25.181194,-17.846989,9.802817,-3.831976,0.8160052,sad
9082,1.0,-5.819378,17.25461,-34.319836,50.677177,-58.06343,52.328293,-36.674408,19.165306,-6.761258,1.220913,sad
9087,1.0,-4.5266385,11.000774,-19.162933,26.026527,-28.400482,25.104855,-17.796267,9.797903,-3.8148055,0.7831172,sad
9088,1.0,-4.345357,10.445484,-18.060585,24.24558,-26.100327,22.711735,-15.811567,8.494918,-3.2265925,0.66320395,sad
9090,1.0,-0.6401768,-7.6311417,28.049225,-56.873783,80.904594,-86.958084,71.69324,-44.110912,18.784325,-4.2195926,sad
9091,1.0,-4.6376424,11.66484,-20.920027,29.058811,-32.246758,28.817917,-20.57035,11.361454,-4.458765,0.9458403,sad
9092,1.0,-4.479349,10.94035,-19.175014,26.091072,-28.446465,25.058823,-17.670166,9.63528,-3.7242932,0.77895564,sad
9093,1.0,-6.0631914,18.437336,-37.14572,55.170246,-63.430603,57.36239,-40.313164,21.037249,-7.3523855,1.3035318,sad
9094,1.0,-5.4952464,15.456197,-29.443865,41.967964,-46.667618,40.94689,-27.972237,14.236347,-4.865345,0.8411357,sad
9096,1.0,-4.4499555,10.88207,-19.026136,25.691746,-27.7202,24.123064,-16.745853,8.940142,-3.3778377,0.692418,sad
9097,1.0,-4.90096,12.825928,-23.510258,32.976173,-36.704643,32.750717,-23.181139,12.544828,-4.7455754,0.95677704,sad
9098,1.0,-5.3023276,14.667241,-27.691286,39.36975,-44.060555,39.316345,-27.612997,14.601362,-5.2686377,0.99184793,sad
9099,1.0,-4.1961064,9.799551,-16.675005,22.165443,-23.714848,20.593006,-14.375221,7.7990446,-3.0252852,0.6469668,exc
9104,1.0,-5.4276686,15.098042,-28.472923,40.38728,-45.1136,40.24353,-28.266499,14.928797,-5.342469,0.97924143,exc
9105,1.0,-5.815716,17.008652,-33.223686,48.17027,-54.22939,48.027,-33.01851,16.84023,-5.73108,0.97950333,exc
9106,1.0,-5.0141835,13.260431,-24.199883,33.51008,-36.677612,32.116634,-22.201603,11.606298,-4.1622276,0.7858709,exc
9109,1.0,-5.745893,16.718071,-32.59525,47.31311,-53.540092,47.898705,-33.436672,17.411406,-6.0940614,1.0836264,exc
9116,1.0,-5.764358,16.853231,-33.013626,48.01295,-54.216637,48.175484,-33.24627,17.042614,-5.8573575,1.0216198,exc
9117,1.0,-6.1427584,18.655472,-37.25644,54.28933,-60.25943,51.50738,-33.389732,15.628473,-4.7072973,0.67319876,exc
9120,1.0,-4.4739947,10.66843,-18.034176,23.599882,-24.699116,20.882496,-14.073864,7.249117,-2.578309,0.48135293,exc
9121,1.0,-4.205315,9.557377,-15.741023,20.390005,-21.416588,18.390905,-12.718782,6.853816,-2.6270347,0.536267,exc
9125,1.0,-4.944987,12.82173,-22.9466,31.316837,-33.997307,29.676481,-20.54758,10.787007,-3.8803136,0.7333901,exc
9134,1.0,-5.7644753,16.76258,-32.77099,47.69219,-53.93822,48.046104,-33.280018,17.180397,-5.9782662,1.0539527,exc
9135,1.0,-4.6628337,11.764259,-20.949717,28.691757,-31.317402,27.477802,-19.187832,10.288688,-3.880015,0.78898364,exc
9136,1.0,-3.9610572,8.774871,-14.451295,18.93578,-20.211021,17.693201,-12.600542,7.10924,-2.9295602,0.6684759,exc
9137,1.0,-8.890278,30.369377,-64.77109,101.11284,-121.81819,115.72288,-86.14775,48.495674,-18.961073,3.8708875,exc
9154,1.0,-4.2809377,10.114258,-17.345585,23.063482,-24.583225,21.2537,-14.66604,7.8047347,-2.9445937,0.59729266,exc
9155,1.0,-4.726721,11.548661,-19.720966,26.031954,-27.583538,23.678938,-16.198275,8.475909,-3.0966036,0.596133,exc
9163,1.0,1493.7961,-8435.13,23345.092,-42276.664,55738.637,-55753.86,42313.043,-23382.406,8458.14,-1501.6838,exc
9226,1.0,-4.1322126,9.376252,-15.564789,20.36392,-21.524565,18.53254,-12.881353,7.0156326,-2.752903,0.5866088,ang
9227,1.0,-5.284514,14.542175,-27.620586,39.84371,-45.31614,41.101578,-29.44741,16.08003,-6.0983896,1.2133462,ang
9247,1.0,-4.781534,12.184963,-21.865843,30.102688,-32.890556,28.812737,-20.015783,10.629261,-3.9501295,0.782384,ang
9248,1.0,2.1452336,-32.892513,116.171906,-236.7062,330.6484,-335.39374,247.8458,-127.697784,40.81142,-5.920445,sad
9296,1.0,-3.8170846,8.388758,-13.897751,18.112253,-19.153526,16.670628,-11.761083,6.474818,-2.6075335,0.59848875,sad
9297,1.0,-4.4498086,10.660943,-18.225552,24.122663,-25.605991,22.031507,-15.1826935,8.086087,-3.067481,0.6343811,sad
9298,1.0,-4.080085,9.366048,-15.817828,20.8651,-22.233547,19.347942,-13.566662,7.4103928,-2.9248834,0.64343625,sad
9299,1.0,-3.6827648,7.834954,-12.702169,16.345497,-17.163246,14.854458,-10.497313,5.8570547,-2.400743,0.56201136,sad
9300,1.0,-4.3647647,10.155722,-16.980495,22.195583,-23.413233,20.130268,-13.927106,7.4714117,-2.8269775,0.5651783,sad
9301,1.0,-4.1167316,9.146138,-14.922394,19.240839,-20.077581,17.111832,-11.772203,6.3195477,-2.4017076,0.47973278,sad
9302,1.0,-5.1936917,13.951348,-25.793097,36.176624,-39.988472,35.18419,-24.355133,12.725304,-4.5279036,0.82378936,sad
9303,1.0,-4.6986456,11.778045,-20.932322,28.779299,-31.654655,28.124071,-19.971958,10.938042,-4.2181387,0.8633761,sad
9304,1.0,-4.542579,11.213221,-19.687943,26.63075,-28.715504,24.870415,-17.132463,9.052122,-3.3566375,0.67345387,sad
9305,1.0,-4.119249,9.574846,-16.251709,21.479458,-22.887817,19.889729,-13.89316,7.528573,-2.9439747,0.6386079,sad
9306,1.0,-4.069714,9.359191,-15.81813,20.870422,-22.202877,19.24446,-13.420975,7.263222,-2.8167393,0.604882,sad
9307,1.0,-3.835271,8.491725,-14.059934,18.293028,-19.295618,16.642082,-11.592625,6.3287497,-2.505624,0.5543141,sad
9308,1.0,-4.1430693,9.618899,-16.3408,21.706131,-23.275295,20.34121,-14.305664,7.832298,-3.0842566,0.6676227,sad
9309,1.0,-4.4544587,10.907377,-19.202843,26.195911,-28.605965,25.24938,-17.821114,9.713934,-3.762694,0.79206884,sad
9310,1.0,-4.2244973,9.917501,-16.886133,22.40972,-23.95151,20.808826,-14.510193,7.8433094,-3.015098,0.62904465,sad
9311,1.0,-4.3449183,10.43728,-18.0891,24.394733,-26.433943,23.200142,-16.334015,8.906874,-3.4538355,0.72928905,sad
9312,1.0,-4.3737116,10.61968,-18.572851,25.169262,-27.361961,24.07478,-16.951347,9.2115755,-3.5584123,0.75555825,sad
9313,1.0,-4.430578,10.7409,-18.725388,25.334366,-27.460052,24.063229,-16.854012,9.101604,-3.4587471,0.6988638,sad
9314,1.0,-3.7790358,8.460906,-14.104011,18.4149,-19.593426,17.030857,-12.010691,6.6399016,-2.680474,0.634634,sad
9315,1.0,-4.63879,11.6953945,-20.927156,28.89161,-31.882381,28.374508,-20.161316,11.028971,-4.2521906,0.8845927,sad
9316,1.0,-4.9714036,12.89258,-23.098188,31.278809,-33.185047,27.790646,-18.053026,8.653174,-2.7026153,0.39812523,sad
9317,1.0,-4.581033,11.481438,-20.509272,28.277695,-31.162216,27.70683,-19.672264,10.763658,-4.181937,0.8867043,sad
9318,1.0,-4.136162,9.640626,-16.447866,21.894169,-23.472404,20.476406,-14.346926,7.8146873,-3.0570633,0.6597217,sad
9319,1.0,-4.5448985,11.100572,-19.44977,26.636679,-29.367144,26.265163,-18.895523,10.612015,-4.2584248,0.91426724,sad
9322,1.0,66.613434,-476.6624,1445.1246,-2658.3647,3409.7368,-3207.4028,2183.2505,-985.3981,232.0641,-9.732943,sad
9323,1.0,-5.762314,16.916422,-33.342777,48.81251,-55.449276,49.514862,-34.347397,17.737576,-6.1768584,1.1020464,sad
9324,1.0,-3.6821046,8.363622,-14.062959,18.392344,-19.648624,17.049774,-11.98691,6.5803704,-2.614602,0.62577087,sad
9325,1.0,-3.382224,7.1893654,-11.792602,15.205578,-16.105907,14.076427,-10.039242,5.639394,-2.3808427,0.6023547,sad
9326,1.0,-5.3727345,14.771387,-27.557396,38.527763,-42.042366,36.197952,-24.23582,12.059607,-4.0152335,0.6737917,exc
9327,1.0,-5.009501,13.007885,-23.208849,31.473408,-33.85334,29.233929,-19.928722,10.215953,-3.5531664,0.63907003,exc
9329,1.0,-8.850044,35.40347,-86.674034,148.06676,-188.86844,185.05649,-138.6407,76.219086,-27.669647,4.9826746,exc
9335,1.0,-4.5336404,10.747762,-18.00867,23.514202,-24.796968,21.28273,-14.618036,7.7057796,-2.8089752,0.52463835,exc
9337,1.0,-5.518987,15.69958,-30.232552,43.58183,-49.129745,43.89413,-30.680744,16.070415,-5.7076383,1.0462303,exc
